_key,id,nome,porcao,base_unit,category_id,proteina,attributes/protein/unit,lipidio,attributes/lipid/unit,carboidrato,attributes/carbohydrate/unit,sodio,attributes/sodium/unit,caloria,attributes/energy/kj
325,326,"Carne, bovina, acem, moido, cozido",100,g,6,26.6866666666667,g,10.9166666666667,g,,,52.3566666666667,mg,212.4204,888.7669536
326,327,"Carne, bovina, acem, moido, cru",100,g,6,19.42,g,5.94666666666667,g,,,48.6133333333333,mg,136.562333333333,571.376802666667
327,328,"Carne, bovina, acem, sem gordura, cozido",100,g,6,27.27,g,10.8833333333333,g,,,56.1733333333333,mg,214.610566666667,897.930610933333
328,329,"Carne, bovina, acem, sem gordura, cru",100,g,6,20.8166666666667,g,6.11333333333333,g,,,49.8466666666667,mg,144.029433333333,602.619149066667
329,330,"Carne, bovina, almondegas, cruas",100,g,6,12.3125,g,11.2033333333333,g,9.79416666666666,g,621.251666666667,mg,189.256666666667,791.849893333333
330,331,"Carne, bovina, almondegas, fritas",100,g,6,18.15625,g,15.7823333333333,g,14.28675,g,1030.25566666667,mg,271.813,1137.265592
331,332,"Carne, bovina, bucho, cozido",100,g,6,21.64,g,4.50333333333333,g,,,38.2033333333333,mg,133.022866666667,556.567674133333
332,333,"Carne, bovina, bucho, cru",100,g,6,20.53,g,5.50333333333333,g,,,45.0033333333333,mg,137.303166666667,574.476449333333
333,334,"Carne, bovina, capa de contra-file, com gordura, crua",100,g,6,19.1966666666667,g,14.96,g,,,57.54,mg,216.908966666667,907.547116533334
334,335,"Carne, bovina, capa de contra-file, com gordura, grelhada",100,g,6,30.6866666666667,g,20.03,g,,,80.5133333333333,mg,311.702666666667,1304.16395733333
335,336,"Carne, bovina, capa de contra-file, sem gordura, crua",100,g,6,21.54,g,4.33333333333333,g,,,79.1733333333333,mg,131.062466666667,548.365360533333
336,337,"Carne, bovina, capa de contra-file, sem gordura, grelhada",100,g,6,35.0633333333333,g,9.95,g,-0.006666666666675,g,82.75,mg,239.443633333333,1001.83216186667
337,338,"Carne, bovina, charque, cozido",100,g,6,36.3645833333333,g,11.9183333333333,g,,,1442.701,mg,262.780142262181,1099.47211522496
338,339,"Carne, bovina, charque, cru",100,g,6,22.7145833333333,g,16.837,g,,,5875.029,mg,248.861018107454,1041.23449976159
339,340,"Carne, bovina, contra-file, a milanesa",100,g,6,20.6125,g,23.998,g,12.1745,g,77.0933333333333,mg,351.592659198999,1471.06368608861
340,341,"Carne, bovina, contra-file de costela, cru",100,g,6,19.8,g,13.07,g,,,38.5233333333333,mg,202.4374,846.9980816
341,342,"Carne, bovina, contra-file de costela, grelhado",100,g,6,29.88,g,16.3333333333333,g,,,50.8833333333333,mg,274.914266666667,1150.24129173333
342,343,"Carne, bovina, contra-file, com gordura, cru",100,g,6,21.15,g,12.81,g,,,44.133,mg,205.8567,861.3044328
343,344,"Carne, bovina, contra-file, com gordura, grelhado",100,g,6,32.3966666666667,g,15.49,g,,,57.0666666666667,mg,278.053566666667,1163.37612293333
344,345,"Carne, bovina, contra-file, sem gordura, cru",100,g,6,23.9966666666667,g,6.00333333333333,g,,,52.8933333333333,mg,156.615833333333,655.280646666667
345,346,"Carne, bovina, contra-file, sem gordura, grelhado",100,g,6,35.8833333333333,g,4.48666666666667,g,,,57.51,mg,193.691566666667,810.405514933333
346,347,"Carne, bovina, costela, assada",100,g,6,28.8066666666667,g,27.72,g,,,91.86,mg,373.038866666667,1560.79461813333
347,348,"Carne, bovina, costela, crua",100,g,6,16.7066666666667,g,31.75,g,,,69.9966666666667,mg,357.722466666667,1496.71080053333
348,349,"Carne, bovina, coxao duro, sem gordura, cozido",100,g,6,31.88,g,8.92333333333333,g,,,41.1,mg,216.616066666667,906.321622933333
349,350,"Carne, bovina, coxao duro, sem gordura, cru",100,g,6,21.5133333333333,g,6.22,g,,,48.5466666666667,mg,147.966333333333,619.091138666667
350,351,"Carne, bovina, coxao mole, sem gordura, cozido",100,g,6,32.3833333333333,g,8.91333333333333,g,,,43.5033333333333,mg,218.6751,914.9366184
351,352,"Carne, bovina, coxao mole, sem gordura, cru",100,g,6,21.23,g,8.69333333333333,g,,,60.5333333333333,mg,169.065966666667,707.372004533333
352,353,"Carne, bovina, cupim, assado",100,g,6,28.63125,g,23.0426666666667,g,,,71.5866666666667,mg,330.100290833333,1381.13961684667
353,354,"Carne, bovina, cupim, cru",100,g,6,19.5366666666667,g,15.2966666666667,g,,,46.86,mg,221.3975,926.32714
354,355,"Carne, bovina, figado, cru",100,g,6,20.7133333333333,g,5.35666666666667,g,1.10666666666667,g,75.92,mg,141.045866666667,590.135906133333
355,356,"Carne, bovina, figado, grelhado",100,g,6,29.86,g,9.01,g,4.2,g,82.19,mg,225.0264,941.5104576
356,357,"Carne, bovina, file mingnon, sem gordura, cru",100,g,6,21.6,g,5.61333333333333,g,,,48.86,mg,142.864266666667,597.744091733333
357,358,"Carne, bovina, file mingnon, sem gordura, grelhado",100,g,6,32.8,g,8.83,g,,,57.9066666666667,mg,219.7026,919.2356784
358,359,"Carne, bovina, flanco, sem gordura, cozido",100,g,6,29.3766666666667,g,7.77,g,,,41.68,mg,195.575366666667,818.287334133334
359,360,"Carne, bovina, flanco, sem gordura, cru",100,g,6,19.9966666666667,g,6.21666666666667,g,,,54.2233333333333,mg,141.4601,591.8690584
360,361,"Carne, bovina, fraldinha, com gordura, cozida",100,g,6,24.24,g,26.0466666666667,g,,,38.7833333333333,mg,338.445733333333,1416.05694826667
361,362,"Carne, bovina, fraldinha, com gordura, crua",100,g,6,17.5833333333333,g,16.1466666666667,g,,,51.2,mg,220.723766666667,923.508239733333
362,363,"Carne, bovina, lagarto, cozido",100,g,6,32.8633333333333,g,9.10666666666667,g,,,47.5433333333333,mg,222.468566666667,930.808482933333
363,364,"Carne, bovina, lagarto, cru",100,g,6,20.5433333333333,g,5.22666666666667,g,,,53.5566666666667,mg,134.864566666667,564.273346933333
364,365,"Carne, bovina, lingua, cozida",100,g,6,21.3666666666667,g,24.7966666666667,g,,,59.0633333333333,mg,314.9016,1317.5482944
365,366,"Carne, bovina, lingua, crua",100,g,6,17.09,g,15.7733333333333,g,,,73.05,mg,215.249766666667,900.605023733333
366,367,"Carne, bovina, maminha, crua",100,g,6,20.9333333333333,g,7.02666666666667,g,,,37.4166666666667,mg,152.765866666667,639.172386133333
367,368,"Carne, bovina, maminha, grelhada",100,g,6,30.7354166666667,g,2.42233333333333,g,,,58.12,mg,153.089675833333,640.527203686667
368,369,"Carne, bovina, miolo de alcatra, sem gordura, cru",100,g,6,21.61,g,7.82666666666667,g,,,43.0533333333333,mg,162.871233333333,681.453240266667
369,370,"Carne, bovina, miolo de alcatra, sem gordura, grelhado",100,g,6,31.93,g,11.6433333333333,g,,,51.62,mg,241.363966666667,1009.86683653333
370,371,"Carne, bovina, musculo, sem gordura, cozido",100,g,6,31.2333333333333,g,6.7,g,,,61.79,mg,193.800333333333,810.860594666667
371,372,"Carne, bovina, musculo, sem gordura, cru",100,g,6,21.56,g,5.49,g,,,66.08,mg,141.581,592.374904
372,373,"Carne, bovina, paleta, com gordura, crua",100,g,6,21.41,g,7.46,g,,,64.9,mg,158.7099,664.0422216
373,374,"Carne, bovina, paleta, sem gordura, cozida",100,g,6,29.72,g,7.4,g,,,57.6233333333333,mg,193.6524,810.2416416
374,375,"Carne, bovina, paleta, sem gordura, crua",100,g,6,21.03,g,5.67,g,,,65.86,mg,140.9415,589.699236
375,376,"Carne, bovina, patinho, sem gordura, cru",100,g,6,21.7233333333333,g,4.51333333333333,g,,,49.13,mg,133.4689,558.4338776
376,377,"Carne, bovina, patinho, sem gordura, grelhado",100,g,6,35.9,g,7.31333333333333,g,,,60.2933333333333,mg,219.259266666667,917.380771733333
377,378,"Carne, bovina, peito, sem gordura, cozido",100,g,6,22.2466666666667,g,26.9933333333333,g,,,55.7066666666667,mg,338.473133333333,1416.17158986667
378,379,"Carne, bovina, peito, sem gordura, cru",100,g,6,17.5566666666667,g,20.4333333333333,g,,,63.7633333333333,mg,259.275633333333,1084.80924986667
379,380,"Carne, bovina, picanha, com gordura, crua",100,g,6,18.8233333333333,g,14.69,g,,,37.6233333333333,mg,212.879433333333,890.687549066667
380,381,"Carne, bovina, picanha, com gordura, grelhada",100,g,6,26.4208333333333,g,19.5066666666667,g,,,60,mg,288.767091666667,1208.20151153333
381,382,"Carne, bovina, picanha, sem gordura, crua",100,g,6,21.25,g,4.74333333333333,g,,,61.1466666666667,mg,133.522366666667,558.657582133333
382,383,"Carne, bovina, picanha, sem gordura, grelhada",100,g,6,31.9066666666667,g,11.3333333333333,g,,,60.6566666666667,mg,238.468133333333,997.750669866667
383,384,"Carne, bovina, seca, cozida",100,g,6,26.93125,g,21.9293333333333,g,,,1943.17933333333,mg,312.799033691446,1308.75115696501
384,385,"Carne, bovina, seca, crua",100,g,6,19.6583333333333,g,25.3666666666667,g,,,4439.55,mg,312.748427903652,1308.53942234888
385,386,"Coxinha de frango, frita",100,g,6,9.61041666666667,g,11.836,g,34.5205833333333,g,532.129333333333,mg,283.048,1184.272832
386,387,"Croquete, de carne, cru",100,g,6,12.04375,g,15.561,g,13.9495833333333,g,710.637333333333,mg,245.771925297141,1028.30973544324
387,388,"Croquete, de carne, frito",100,g,6,16.8625,g,22.6733333333333,g,18.1461666666667,g,916.411,mg,346.742014647404,1450.76858928474
388,389,"Empada de frango, pre-cozida, assada",100,g,6,6.94375,g,15.605,g,47.4929166666667,g,524.933333333333,mg,358.191666666667,1498.67393333333
389,390,"Empada, de frango, pre-cozida",100,g,6,7.34375,g,22.8876666666667,g,35.5289166666667,g,770.725666666667,mg,377.479666666667,1579.37492533333
390,391,"Frango, asa, com pele, crua",100,g,6,18.1,g,15.0666666666667,g,,,96.3,mg,213.188333333333,891.979986666667
391,392,"Frango, caipira, inteiro, com pele, cozido",100,g,6,23.8833333333333,g,15.6156666666667,g,,,56.092,mg,242.889326666667,1016.24894277333
392,393,"Frango, caipira, inteiro, sem pele, cozido",100,g,6,29.575,g,7.70233333333333,g,,,53.2433333333333,mg,195.760296666667,819.061081253333
393,394,"Frango, coracao, cru",100,g,6,12.5833333333333,g,18.6,g,,,95.06,mg,221.502833333333,926.767854666667
394,395,"Frango, coracao, grelhado",100,g,6,22.4395833333333,g,12.096,g,0.607416666666658,g,128.242,mg,207.273643333333,867.232923706666
395,396,"Frango, coxa, com pele, assada",100,g,6,28.4916666666667,g,10.3613333333333,g,0.05833333333334,g,94.8423333333333,mg,215.11864753294,900.056421277821
396,397,"Frango, coxa, com pele, crua",100,g,6,17.0933333333333,g,9.81,g,,,94.9566666666667,mg,161.474733333333,675.610284266667
397,398,"Frango, coxa, sem pele, cozida",100,g,6,26.8583333333333,g,5.84733333333333,g,,,64.3393333333333,mg,167.428032164415,700.518886575911
398,399,"Frango, coxa, sem pele, crua",100,g,6,17.8133333333333,g,4.85666666666667,g,0.019999999999997,g,98.3666666666667,mg,119.947466666667,501.860200533333
399,400,"Frango, figado, cru",100,g,6,17.5866666666667,g,3.49,g,-0.023333333333338,g,82.4333333333333,mg,106.484566666667,445.531426933333
400,401,"Frango, file, a milanesa",100,g,6,28.4604166666667,g,7.79066666666667,g,7.51291666666666,g,122.332333333333,mg,220.87278,924.13171152
401,402,"Frango, inteiro, com pele, cru",100,g,6,16.4433333333333,g,17.3066666666667,g,,,62.8766666666667,mg,226.319166666667,946.919393333333
402,403,"Frango, inteiro, sem pele, assado",100,g,6,28.025,g,7.50233333333333,g,,,70.2713333333333,mg,187.337796666667,783.821341253334
403,404,"Frango, inteiro, sem pele, cozido",100,g,6,24.9854166666667,g,7.06233333333333,g,,,50.8903333333333,mg,170.389975833333,712.911658886667
404,405,"Frango, inteiro, sem pele, cru",100,g,6,20.5866666666667,g,4.56666666666667,g,,,72.96,mg,129.0964,540.1393376
405,406,"Frango, peito, com pele, assado",100,g,6,33.4166666666667,g,7.649,g,,,55.7026666666667,mg,211.683149530729,885.682297636569
406,407,"Frango, peito, com pele, cru",100,g,6,20.78,g,6.73333333333333,g,,,62.3133333333333,mg,149.465266666667,625.362675733333
407,408,"Frango, peito, sem pele, cozido",100,g,6,31.46875,g,3.16,g,,,36.1683333333333,mg,162.874763346314,681.46800984098
408,409,"Frango, peito, sem pele, cru",100,g,6,21.5266666666667,g,3.02,g,,,56.14,mg,119.159266666667,498.562371733333
409,410,"Frango, peito, sem pele, grelhado",100,g,6,32.0333333333333,g,2.48366666666667,g,,,50.2493333333333,mg,159.185007192612,666.030070093888
410,411,"Frango, sobrecoxa, com pele, assada",100,g,6,28.7020833333333,g,15.1936666666667,g,,,95.9353333333334,mg,259.604769166667,1086.18635419333
411,412,"Frango, sobrecoxa, com pele, crua",100,g,6,15.46,g,20.9,g,,,68.2666666666667,mg,254.5322,1064.9627248
412,413,"Frango, sobrecoxa, sem pele, assada",100,g,6,29.175,g,12.0073333333333,g,,,106.079666666667,mg,232.883396666667,974.384131653333
413,414,"Frango, sobrecoxa, sem pele, crua",100,g,6,17.57,g,9.62,g,,,79.7466666666667,mg,161.7963,676.9557192
414,415,"Hamburguer, bovino, cru",100,g,6,13.15625,g,16.1773333333333,g,4.15375,g,869.459,mg,214.836,898.873824
415,416,"Hamburguer, bovino, frito",100,g,6,19.9729166666667,g,17.0123333333333,g,6.32008333333333,g,1251.801,mg,258.283,1080.656072
416,417,"Hamburguer, bovino, grelhado",100,g,6,13.15625,g,12.4303333333333,g,11.3334166666667,g,1090.33433333333,mg,209.831666666667,877.935693333334
417,418,"Lingüica, frango, crua",100,g,6,14.2395833333333,g,17.4396666666667,g,,,1125.81133333333,mg,218.108814166667,912.567278473333
418,419,"Lingüica, frango, frita",100,g,6,18.3166666666667,g,18.542,g,,,1373.89366666667,mg,245.461006666667,1027.00885189333
419,420,"Lingüica, frango, grelhada",100,g,6,18.1895833333333,g,18.4023333333333,g,,,1351.49366666667,mg,243.6585675,1019.46744642
420,421,"Lingüica, porco, crua",100,g,6,16.0645833333333,g,17.584,g,,,1175.72233333333,mg,227.203450833333,950.619238286667
421,422,"Lingüica, porco, frita",100,g,6,20.4520833333333,g,21.3096666666667,g,,,1431.59366666667,mg,279.543589166667,1169.61037707333
422,423,"Lingüica, porco, grelhada",100,g,6,23.16875,g,21.9023333333333,g,,,1455.86033333333,mg,296.489609166667,1240.51252475333
423,424,Mortadela,100,g,6,11.9520833333333,g,21.6493333333333,g,5.81591666666666,g,1212.167,mg,268.819989016732,1124.74283404601
424,425,"Peru, congelado, assado",100,g,6,26.2020833333333,g,5.675,g,,,627.875666666667,mg,163.071397931377,682.290728944882
425,426,"Peru, congelado, cru",100,g,6,18.0833333333333,g,1.83,g,,,710.683,mg,93.7224338261286,392.134663128522
426,427,"Porco, bisteca, crua",100,g,6,21.5,g,8.01666666666667,g,,,54.29,mg,164.115336592992,686.658568305079
427,428,"Porco, bisteca, frita",100,g,6,33.7479166666667,g,18.5216666666667,g,,,63.027,mg,311.169045334856,1301.93128568104
428,429,"Porco, bisteca, grelhada",100,g,6,28.8895833333333,g,17.3753333333333,g,,,51.445,mg,280.084034902771,1171.8716020332
429,430,"Porco, costela, assada",100,g,6,30.2229166666667,g,30.279,g,,,62.6793333333333,mg,402.168447450837,1682.6727841343
430,431,"Porco, costela, crua",100,g,6,18,g,19.8166666666667,g,,,87.9816666666667,mg,255.606342061361,1069.45693518473
431,432,"Porco, lombo, assado",100,g,6,35.725,g,6.39566666666667,g,,,38.924,mg,210.234665579637,879.621840785201
432,433,"Porco, lombo, cru",100,g,6,22.6041666666667,g,8.77,g,,,53.0676666666667,mg,175.625195250114,734.815816926476
433,434,"Porco, orelha, salgada, crua",100,g,6,18.5208333333333,g,19.89,g,,,615.602,mg,258.491758333333,1081.52951686667
434,435,"Porco, pernil, assado",100,g,6,32.1333333333333,g,13.8636666666667,g,,,62.4063333333333,mg,262.259606666667,1097.29419429333
435,436,"Porco, pernil, cru",100,g,6,20.125,g,11.1,g,,,101.893333333333,mg,186.05575,778.457258
436,437,"Porco, rabo, salgado, cru",100,g,6,15.58125,g,34.466,g,,,1157.66533333333,mg,377.4152575,1579.10543738
437,438,"Presunto, com capa de gordura",100,g,6,14.3708333333333,g,6.77133333333333,g,1.3975,g,1020.77166666667,mg,127.849212665637,534.921105793027
438,439,"Presunto, sem capa de gordura",100,g,6,14.2916666666667,g,2.70666666666667,g,2.14566666666667,g,1039.185,mg,93.7432807208697,392.221886536119
439,440,"Quibe, assado",100,g,6,14.59375,g,2.67633333333333,g,12.86125,g,39.893,mg,136.228876141588,569.981617776404
440,441,"Quibe, cru",100,g,6,12.3541666666667,g,1.66766666666667,g,10.7741666666667,g,38.766,mg,109.490669294755,458.108960329254
441,442,"Quibe, frito",100,g,6,14.8895833333333,g,15.799,g,12.3374166666667,g,835.825,mg,253.83130886964,1062.03019631057
442,443,Salame,100,g,6,25.8104166666667,g,30.6413333333333,g,2.90625000000001,g,1574.169,mg,397.842506534934,1664.57304734216
443,444,"Toucinho, cru",100,g,6,11.4791666666667,g,60.2566666666667,g,,,49.5866666666667,mg,592.531175,2479.1504362
444,445,"Toucinho, frito",100,g,6,27.2833333333333,g,64.3086666666667,g,,,124.850333333333,mg,696.564006666667,2914.42380389333
445,446,"Bebida lactea, pessego",100,g,7,2.13333333333333,g,1.90666666666667,g,7.57000000000001,g,46.263,mg,55.1648333333333,230.809662666667
446,447,Creme de Leite,100,g,7,1.50780669371287,g,22.4793333333333,g,4.50952663962046,g,51.724,mg,221.483541275133,926.687136695157
447,448,"Iogurte, natural",100,g,7,4.06333333333333,g,3.04,g,1.91666666666666,g,51.6163333333333,mg,51.4895333333333,215.432207466666
448,449,"Iogurte, natural, desnatado",100,g,7,3.83438006877899,g,0.315666666666667,g,5.77395333333333,g,59.6446666666667,mg,41.4927112815583,173.60550400204
449,450,"Iogurte, sabor abacaxi",100,g,7,*,g,*,g,*,g,*,mg,*,*
450,451,"Iogurte, sabor morango",100,g,7,2.71,g,2.33,g,9.69333333333334,g,37.663,mg,69.5656,291.0624704
451,452,"Iogurte, sabor pessego",100,g,7,2.53,g,2.33666666666667,g,9.43333333333334,g,36.9636666666667,mg,67.8494,283.8818896
452,453,"Leite, condensado",100,g,7,7.67,g,6.74,g,56.9966666666667,g,93.8033333333333,mg,312.5726,1307.8037584
453,454,"Leite, de cabra",100,g,7,3.0709067217509,g,3.75433333333333,g,5.24609333333333,g,73.947,mg,66.4157418865433,277.883464053297
454,455,"Leite, de vaca, achocolatado",100,g,7,2.09902003765106,g,2.169,g,14.1583133333333,g,71.7416666666667,mg,82.8209962719936,346.523048402021
455,456,"Leite, de vaca, desnatado, po",100,g,7,34.69,g,0.933333333333333,g,53.0433333333333,g,431.673333333333,mg,361.608,1512.967872
456,457,"Leite, de vaca, desnatado, UHT",100,g,7,*,g,*,g,*,g,51.14,mg,*,*
457,458,"Leite, de vaca, integral",100,g,7,*,g,*,g,*,g,63.76,mg,*,*
458,459,"Leite, de vaca, integral, po",100,g,7,25.42,g,26.9033333333333,g,39.18,g,323.203333333333,mg,496.6503,2077.9848552
459,460,"Leite, fermentado",100,g,7,1.89486,g,0.099,g,15.6744733333333,g,33.4306666666667,mg,69.621474,291.296247216
460,461,"Queijo, minas, frescal",100,g,7,17.41102,g,20.1806666666667,g,3.24031333333333,g,31.2263333333333,mg,264.273128,1105.718767552
461,462,"Queijo, minas, meia cura",100,g,7,21.2113737138112,g,24.61,g,3.57295961952209,g,501.165666666667,mg,320.72181773326,1341.90008539596
462,463,"Queijo, mozarela",100,g,7,22.6490004062653,g,25.183,g,3.04933292706807,g,581.357,mg,329.870718420887,1380.17908587299
463,464,"Queijo, parmesao",100,g,7,35.5536133333333,g,33.5293333333333,g,1.66072,g,1844.081,mg,452.963755333333,1895.20035231467
464,465,"Queijo, pasteurizado",100,g,7,9.35733333333333,g,27.4353333333333,g,5.67633333333333,g,780.426,mg,303.079803333333,1268.08589714667
465,466,"Queijo, petit suisse, morango",100,g,7,5.78666,g,2.83833333333333,g,18.4620066666667,g,412.469,mg,121.105954,506.707311536
466,467,"Queijo, prato",100,g,7,22.6617604064941,g,29.1063333333333,g,1.87857292683919,g,579.774,mg,359.880462405055,1505.73985470275
467,468,Maria mole,100,g,7,9.62954666666667,g,23.441,g,2.43245333333333,g,557.924666666667,mg,256.578148666667,1073.52297402133
468,469,"Queijo, ricota",100,g,7,12.6005,g,8.10866666666667,g,3.78616666666667,g,282.579,mg,139.73178,584.63776752
469,470,"Bebida isotonica, sabores variados",100,g,8,,,,,6.40333333333334,g,44.0833333333333,mg,25.6133333333333,107.166186666667
470,471,"Cafe, infusao 10%",100,g,8,0.7125,g,0.069333333333333,g,1.47866666666667,g,1.02733333333333,mg,9.07086859961352,37.952514220783
471,472,"Cana, aguardente 1",100,g,8,,,,,,,3.14566666666667,mg,215.6616,902.3281344
472,473,"Cana, caldo de",100,g,8,Tr,g,Tr,g,18.151,g,Tr,mg,65.3435982689857,273.397615157436
473,474,"Cerveja, pilsen 2",100,g,8,0.5625,g,Tr,g,3.3175,g,4.23033333333333,mg,40.7201885506287,170.37326889583
474,475,"Cha, erva-doce, infusao 5%",100,g,8,,,,,0.391333333333321,g,0.625333333333333,mg,1.39705997387564,5.84529893069567
475,476,"Cha, mate, infusao 5%",100,g,8,,,0.052,g,0.642999999999993,g,Tr,mg,2.73074995112414,11.4254577955034
476,477,"Cha, preto, infusao 5%",100,g,8,,,,,0.629666666666665,g,Tr,mg,2.24790995796521,9.40525526412644
477,478,"Coco, agua de",100,g,8,,,,,5.28466666666667,g,1.78233333333333,mg,21.5085942405065,89.9919583022792
478,479,"Refrigerante, tipo agua tonica",100,g,8,,,,,7.95333333333334,g,8.29033333333333,mg,30.7794,128.7810096
479,480,"Refrigerante, tipo cola",100,g,8,,,,,8.66000000000001,g,7.11933333333333,mg,33.5142,140.2234128
480,481,"Refrigerante, tipo guarana",100,g,8,,,,,10,g,9.00966666666667,mg,38.7,161.9208
481,482,"Refrigerante, tipo laranja",100,g,8,,,,,11.79,g,9.27166666666667,mg,45.6273,190.9046232
482,483,"Refrigerante, tipo limao",100,g,8,,,,,10.2633333333333,g,8.80333333333334,mg,39.7191,166.1847144
483,484,"Omelete, de queijo",100,g,9,15.5708333333333,g,22.0076666666667,g,0.437166666666668,g,216.051,mg,268.006772182425,1121.34033481127
484,485,"Ovo, de codorna, inteiro, cru",100,g,9,13.6875,g,12.68,g,0.772499999999999,g,128.987,mg,176.8939,740.1240776
485,486,"Ovo, de galinha, clara, cozida/10minutos",100,g,9,13.4479166666667,g,0.089,g,,,180.537666666667,mg,59.4356966666667,248.678954853333
486,487,"Ovo, de galinha, gema, cozida/10minutos",100,g,9,15.9,g,30.777,g,1.56000000000001,g,44.9086666666667,mg,352.67334,1475.58525456
487,488,"Ovo, de galinha, inteiro, cozido/10minutos",100,g,9,13.29375,g,9.47633333333333,g,0.614916666666674,g,145.901,mg,145.70017,609.60951128
488,489,"Ovo, de galinha, inteiro, cru",100,g,9,13.03,g,8.9,g,1.63666666666667,g,167.91,mg,143.111733333333,598.779492266667
489,490,"Ovo, de galinha, inteiro, frito",100,g,9,15.6166666666667,g,18.5926666666667,g,1.19366666666666,g,166.112333333333,mg,240.187224009117,1004.94334525414
490,491,"Achocolatado, po",100,g,10,4.20333333333333,g,2.16666666666667,g,91.1766666666667,g,64.7866666666667,mg,401.02,1677.86768
491,492,"Acucar, cristal",100,g,10,0.32,g,Tr,g,99.61,g,Tr,mg,386.845724,1619.208
492,493,"Acucar, mascavo",100,g,10,0.758333333333333,g,0.092,g,94.45,g,25.204,mg,368.554822524389,1542.03337744204
493,494,"Acucar, refinado",100,g,10,0.32,g,Tr,g,99.54,g,12.16,mg,386.574824,1617.429063616
494,495,"Chocolate, ao leite",100,g,10,7.22,g,30.2666666666667,g,59.5766666666667,g,77.1,mg,539.586666666667,2257.63061333333
495,496,"Chocolate, ao leite, com castanha do Para",100,g,10,7.4125,g,34.191,g,55.3768333333333,g,64.05,mg,558.876333333333,2338.33857866667
496,497,"Chocolate, ao leite, dietetico",100,g,10,6.89791666666667,g,33.771,g,56.3234166666667,g,84.7083333333333,mg,556.824333333333,2329.75301066667
497,498,"Chocolate, meio amargo",100,g,10,4.86244343217214,g,29.8566666666667,g,62.4228899011612,g,8.867,mg,474.917769973274,1987.05594956818
498,499,Cocada branca,100,g,10,1.12183337370555,g,13.587,g,81.3831666262945,g,28.9923333333333,mg,448.84545242331,1877.96937293913
499,500,"Doce, de abobora, cremoso",100,g,10,0.916666666666667,g,0.206666666666667,g,54.6133333333333,g,Tr,mg,198.936063049634,832.34848779967
500,501,"Doce, de leite, cremoso",100,g,10,5.47829343159994,g,5.993,g,59.4933732350667,g,120.088666666667,mg,306.310130231059,1281.60158488675
501,502,"Geleia, mocoto, natural",100,g,10,2.125,g,0.073333333333333,g,24.2316666666667,g,42.6803333333333,mg,106.086666666667,443.866613333333
502,503,Glicose de milho,100,g,10,,,,,79.38,g,58.9296666666667,mg,292.118405299187,1222.2234077718
503,504,Maria mole,100,g,10,3.81285013103485,g,0.19,g,73.5534832022985,g,15.3093333333333,mg,301.235887537,1260.37095345481
504,505,"Maria mole, coco queimado",100,g,10,3.93495013523102,g,0.089333333333333,g,75.0593831981023,g,14.2873333333333,mg,306.631896997019,1282.94785703553
505,506,Marmelada,100,g,10,0.4,g,0.137333333333333,g,70.7633333333333,g,10.8836666666667,mg,257.241473193804,1076.29832384288
506,507,"Mel, de abelha",100,g,10,,,,,84.0333333333333,g,6.04,mg,309.242666666667,1293.87131733333
507,508,Melado,100,g,10,,,,,76.6166666666667,g,4.01,mg,296.506491231918,1240.58315931435
508,509,Quindim,100,g,10,4.7375,g,24.425,g,46.2988333333333,g,27.366,mg,411.348721570849,1721.08305105243
509,510,Rapadura,100,g,10,0.989583333333333,g,0.070666666666667,g,90.7924166666667,g,21.7106666666667,mg,351.958122101545,1472.59278287287
510,511,"Cafe, po, torrado",100,g,11,14.7,g,11.9466666666667,g,65.7533333333333,g,1.13333333333333,mg,418.618666666667,1751.50050133333
511,512,"Capuccino, po",100,g,11,11.3125,g,8.63333333333333,g,73.6141666666667,g,382.286666666667,mg,417.406666666667,1746.42949333333
512,513,"Fermento em po, quimico",100,g,11,0.475333318710327,g,0.073333333333333,g,43.9113333479563,g,10052.4113333333,mg,89.7220666511218,375.397126868293
513,514,"Fermento, biologico, levedura, tablete",100,g,11,16.9569994783401,g,1.51766666666667,g,7.69866718832652,g,39.6106666666667,mg,89.7948670305889,375.701723655984
514,515,"Gelatina, sabores variados, po",100,g,11,8.88666666666667,g,Tr,g,89.2233333333333,g,234.923333333333,mg,380.2229,1590.8526136
515,516,"Sal, dietetico",100,g,11,NA,g,NA,g,NA,g,23431.5216666667,mg,NA,NA
516,517,"Sal, grosso",100,g,11,NA,g,NA,g,NA,g,39943.203,mg,NA,NA
517,518,Shoyu,100,g,11,3.3125,g,0.326666666666667,g,11.6475,g,5024.20833333333,mg,60.9277498753866,254.921705478618
518,519,Tempero a base de sal,100,g,11,2.66666666666667,g,0.263333333333333,g,2.07333333333334,g,32560,mg,21.33,89.2447200000001
519,520,"Azeitona, preta, conserva",100,g,12,1.1625,g,20.345,g,5.5445,g,1566.661,mg,194.153847020984,812.339695935796
520,521,"Azeitona, verde, conserva",100,g,12,0.947916666666667,g,14.2156666666667,g,4.10175,g,1347.17766666667,mg,136.93643,572.94202312
521,522,"Chantilly, spray, com gordura vegetal",100,g,12,0.525,g,27.2706666666667,g,16.8550000666667,g,109.703666666667,mg,314.956000266667,1317.77590511573
522,523,"Leite, de coco",100,g,12,1.0140667031606,g,18.3643333333333,g,2.19459996350605,g,44.2946666666667,mg,166.160301615546,695.214701959446
